"","6872-JK-1","6872-JK-2","6872-JK-3","6872-JK-4","6872-JK-51","6872-JK-52-REPREP","6872-JK-53","6872-JK-54","6872-JK-77","11067-JK-10","11067-JK-11","11067-JK-18","11067-JK-19","11067-JK-20","11067-JK-21","11067-JK-22","11067-JK-5","11067-JK-6","11067-JK-7","11067-JK-8","11067-JK-9","12039-JR-1","12039-JR-10","12039-JR-11","12039-JR-12","12039-JR-13","12039-JR-14","12039-JR-15","12039-JR-16","12039-JR-17","12039-JR-18","12039-JR-19","12039-JR-2","12039-JR-3","12039-JR-4","12039-JR-5","12039-JR-6","12039-JR-7","12039-JR-8","12039-JR-9","11391-JR-10","11391-JR-11","11391-JR-12","11391-JR-13","11391-JR-14","11391-JR-15","11391-JR-16","11391-JR-7","11391-JR-8","11391-JR-9"
"Gas7",14.5202863565517,14.8928211374709,14.4234885152672,14.7594850006148,14.2815429004307,14.2540850460574,14.1406970661598,14.332529486856,14.5743010468861,14.4092168809294,14.4950909515062,14.5834657580807,14.0993999590723,14.5766438650075,14.9125063158374,14.2739927271482,14.2029316717729,14.6250341828519,14.4099035139143,14.4750378864509,14.5090916958212,13.9886480244922,14.4069843611829,14.9999200655982,14.5937555613402,14.712975081662,14.6436513577183,14.6169784671951,14.4793802958486,14.5095529546922,14.3239027853648,14.2140729942016,14.1307862920155,14.303479549085,14.6528151349213,14.4061825931184,14.4982978822592,14.3053575312665,14.6145853864902,14.4215064115033,14.426728664516,14.3931063230934,14.4637632519709,14.6040569124206,14.4756952125968,14.5396935837644,14.6740062224037,14.4276679658691,14.3117756766387,14.3271023603872
"Gas8",8.75076262959567,8.79221742875809,8.64458037852548,8.81276576962325,8.47025098381363,8.54402457527893,8.50491652416715,8.53593188420798,8.52932126731582,8.73166239313833,8.69112404335569,8.64082396020769,8.54370393209861,8.77360249473995,8.47788087815442,8.50262930898017,8.52882997449302,8.53129617624166,8.67220823211229,8.68468621098652,8.66791431720632,8.54730486833289,8.69579201463204,9.09711510259672,8.58412067517539,8.67189554881225,8.82656597430344,8.8620019442032,8.58535671883487,8.59727152987238,8.29203979736434,8.32687055028437,8.61436754102044,8.69540094366769,8.66350281475066,8.57249983265721,8.53111612503704,8.54668299580425,8.42045339372738,8.65971467163833,8.63636167875684,8.66793941747458,8.76444186540597,8.52066516322626,8.77158066509086,8.66910171473375,8.74444861205442,8.41149060110623,8.5809848929214,8.43828699065858
"Gask1a",7.67145950301414,7.81670444664003,7.73135779153668,7.59186543510218,8.02906629990267,6.83689413924575,7.39935880323711,7.76087658103877,7.76238788772583,7.50708618167886,8.11025831945312,7.72449879364179,6.66443032969779,7.95929029717163,7.56514767384975,7.54367397445252,7.67969134830012,7.50237796923561,7.87210403632934,7.87107389574136,7.46699503037236,7.36367806002769,7.95138394563918,7.56860934157013,7.68287013552431,7.40092585757521,7.5637214743557,7.60845779892017,7.53487215683146,7.56254661913453,7.29704388320933,7.53445630868495,7.65584646211691,7.74228099123385,7.78650811255324,7.62303890992875,8.02597691599575,7.79755699838761,7.45521071136642,7.66717607932486,8.02406903070604,7.58840169764125,6.61069845734396,7.55937578791185,6.90203901436714,7.58606969757316,7.6944529475281,7.90431652394023,8.09207223564094,8.26069448228419
"Gask1b",12.2578904292372,12.3534144490431,12.5178732852226,11.9599763129653,12.3836487031093,12.9713067300848,12.5821882708802,12.1377344627643,12.3408638207264,12.3786436519378,12.5167258833638,12.4539828715097,12.6717703303318,12.3555982730662,11.6050289674084,12.3550850993502,12.5273646730186,12.6939622792354,12.5064406800498,12.3586285174247,12.2499640586812,11.5540666641828,12.3454923460409,12.0214907527413,12.4370060972689,12.3437584878138,12.2140411063051,12.4437908129408,12.4759770768072,12.5929420050441,12.5517066470587,12.7439846256081,12.1462443174686,12.5009751942647,12.5584744536768,12.5547497482138,12.3685752796264,12.5342105658112,12.5169513897464,12.4947882978948,12.2691676603282,12.3881420236713,12.1430009818322,11.9806842638268,12.2024061160554,12.5114565830098,12.3432423848161,12.6107853709672,12.6368413803814,12.808602639593
"Gata1",5.76528510047347,5.55683800294687,5.55683800294687,5.55683800294687,6.08260101348202,5.77908557952332,5.94078968092254,5.77453020046836,5.55683800294687,5.73230990610588,5.8385340349839,5.81141996794894,5.47110209532828,5.738793629681,5.8564134882145,5.47110209532828,5.74666169473117,5.75505286853213,5.66885082036533,5.76951803990545,5.89976614108472,6.28075786563031,5.97096104152237,5.65099721976521,5.78186429944927,5.64536562194996,5.89927599033065,5.62642752260174,5.63512137565386,5.69801472961353,5.87621734460089,5.40754477819494,5.7624213687862,5.74240658832685,5.81148503737194,5.69818647586276,5.40754477819494,5.60979484770038,5.63206577887297,5.73279490740306,5.58943550357256,5.58943550357256,6.0946521577711,5.58943550357256,5.78611590952532,5.58943550357256,5.58943550357256,5.7941553688066,5.87860727765966,5.79889575354915
"Gata2",7.21640010246672,7.28747134669161,7.40169447544729,6.97529022732691,7.21134159925419,6.96744895633251,7.21382413410481,7.62717652745314,7.64924944961533,7.06754349557356,7.51027424029958,7.18401154305646,7.06455299486465,7.37177903596695,6.91260084735423,7.23657168228975,6.92432497819598,7.42031672300988,7.45619356797503,7.46209648895767,7.78959682737964,7.86979009525612,7.10414183128376,7.42297552959576,7.32612009866637,7.11647758815708,7.47725386141018,7.2555929629328,7.13898124395233,7.41130008429334,7.14131223484726,7.26959190233698,7.55472996260686,7.48156372100101,7.10351891270313,7.23301297236235,7.17648352986254,7.19706650450404,6.92207445836364,7.18112801199317,7.72238873791147,7.16749125123785,7.05623701507182,7.19450519349923,7.02652976806097,6.99711178417552,7.37941316427655,7.37379610897517,7.33057612321368,7.58516954101391
"Gata3",7.79193050107726,7.26415105040999,6.76059494362341,7.69142722831957,6.73365004545702,7.18708460609385,7.00874637854568,8.9069831396555,6.73649493515434,7.30838399482894,7.14506722906645,7.25288796333856,7.42624973338711,7.12078352065203,7.69494897271244,7.49852622563051,7.80840520607491,7.2193542167651,7.18631975820395,7.27155187430909,7.1756050761464,7.75012949989131,7.40457760691195,6.72116163316454,7.16992026814856,6.98579856733988,6.91599566350817,7.00216881934171,7.14937810950645,6.94220913861304,9.20391406710174,7.15537492029867,7.24752678187426,8.29151415123192,6.93007159941483,7.58646969113135,7.75862503994445,7.05850433348254,7.11658953982341,7.11453654020411,7.10753671362887,7.2352275446685,7.4164365154271,7.76223382648232,7.44560076177544,7.44391486072293,6.9184208319447,7.25948210455799,7.97537957907,6.8591704043184
"Gata4",6.00686898676672,5.59105284257848,5.59105284257848,5.59105284257848,5.89571837923508,5.59105284257848,5.90485510600384,5.59105284257848,5.59105284257848,5.47148233763341,5.83891427728902,5.74956471922438,5.87256630736305,5.79910227109194,5.85679373051963,5.47148233763341,5.7470419370363,5.67242762109094,5.75092321124263,5.76989828221057,5.47148233763341,5.49463373745313,5.70874435273486,5.49463373745313,5.86895325870747,5.73245458120815,5.49463373745313,5.71351648185993,6.13374627501123,5.78510368887172,5.49463373745313,5.86265353762303,5.49463373745313,5.7682511565107,5.72835561297782,5.70032191194927,5.87435470391646,5.8443710542363,5.49463373745313,5.72486329545799,5.46775146237763,5.94016369712571,6.02063136062719,5.7536949139384,5.74568501048107,5.67556226009024,5.46775146237763,5.75702720239679,5.46775146237763,5.76371397651496
"Gata6",8.84517139999852,8.91655877832059,8.48767087579336,8.33186187226587,8.71565009004396,7.78630575454155,8.20003864854856,8.79460731996779,8.42863118295067,8.27977100462744,8.72703700040034,8.58158180627514,8.10877956747881,8.6439604039581,8.85970690945975,8.65151784970071,7.73035556220515,8.53465114857922,8.71409768345352,8.84106980197417,8.33613249179549,8.45841586415571,8.32019984649295,9.03353233373645,8.40640091738707,8.64366693287172,8.35608180564233,8.48091404434841,8.55838245924566,8.7801594545127,8.60428107896784,8.63898378020561,8.12632240550853,8.31664482114968,8.69589866702136,8.45571115035467,8.60621444365695,8.24200431472479,8.47169438749756,8.31820490654075,8.78804044967788,8.49523173926068,8.32453918611145,8.33871061125411,8.10882355223722,8.42103704449568,8.60402653713187,8.39895818237114,8.5816146070283,8.94623578202154
"Gata6os",6.32849528500849,6.01689235445677,6.31747012237111,5.9612204723446,6.27425232504176,6.08978435707998,6.08942655078616,6.38970016578564,5.50519845692218,6.01369837444442,6.22570152452355,6.25703661474799,5.78038183763569,6.32743806572872,6.28447730298303,5.92356827134527,5.981400089378,6.03176607552048,6.42235384021921,5.90334443981544,6.14542035005382,5.81825226838574,6.17511169864202,6.3687905519369,6.15037818467009,6.05063413543865,6.16346176820455,5.95891668487768,6.14853775020755,6.20520389234219,6.16290826808792,6.20155149659121,5.47133426401061,6.2373709572704,6.20335828037423,6.28399715294078,6.31096906904159,6.07418584067747,6.27138242154136,5.79658439321874,6.23153516677992,6.08804506788973,5.93613560942455,6.1484271884475,6.13361665198459,6.12249263455194,5.95269212580324,6.19132680130219,6.07171771830511,6.20450002417423
"Gatad1",10.3006790623085,10.2568095274659,10.2710593319776,10.5256347991879,10.2963196220636,10.1321254681654,10.237531074542,10.2609747353531,10.2912868287715,10.311520751569,10.1861755782906,10.3686086925937,10.4175937625016,10.2195300837363,10.18938633975,10.288350773458,10.2273037862247,10.3688958703635,10.2913900001772,10.2106041398294,10.3505341546199,10.2220463502647,10.1073104004947,10.1951077723619,10.3189457976904,10.3226615072626,10.1850260655576,10.2679801783514,10.3954946803696,10.1547681603496,10.5337926929509,10.4028215246116,10.1768152396515,10.3586809931388,10.2873578889734,10.3766136737895,10.1896371291651,10.3463093319966,10.4357174122273,10.15357859489,10.193644717157,10.134932614753,10.5371255474901,10.396869122664,10.2471304885708,10.3854247323654,10.2869405900487,10.2614242061123,10.1656558348189,10.2490970902816
"Gatad2a",12.0864781592647,11.876916982891,12.2212742508336,12.3044485160085,11.9309032551408,12.0946382138386,12.0724329105761,11.8757009550523,12.4766399220976,12.043758297998,12.0599306903779,12.1431940192138,12.2431885032921,12.0529661004097,12.0889835468725,12.1426141393891,12.2253678469681,12.0789857375636,12.1138516429817,12.0066269660141,12.0531100631903,12.0469949952932,12.2169092787345,12.3873293620154,12.2135044049856,12.1964368488197,12.1933556319064,12.1228703550879,12.1121478064507,12.0615295009151,11.9606222344938,11.9587787994979,12.1434143762913,12.0044594353243,12.0616076537989,11.9439423293226,12.0839774855096,12.0811535342017,12.0020235244674,12.1921902371461,11.9650005583117,12.1398109623681,12.0583868757611,12.2623659879821,12.1402345639363,12.0870603648064,12.2218893752968,12.0462486136221,12.0185397901936,12.1042775362809
"Gatad2b",11.6198416761304,11.8936808881128,11.685806042028,11.8500929107659,11.6588627511335,11.5748948596735,11.6073127778827,11.5760874717539,11.9167020462658,11.6571592933399,11.6549135794433,11.7741867252618,11.7976548489472,11.654277058877,11.7161973477052,11.7267452449519,11.6648747441282,11.7700252647247,11.7285534288277,11.6285211457083,11.7379332164134,11.7272126299786,11.7430338849626,11.7629277688655,11.760554727411,11.7118307657272,11.6187638638058,11.845109625914,11.7092938304483,11.7937809132844,11.6029325106123,11.5432768378306,11.5741124192828,11.6351300213843,11.7852480871037,11.7184109102528,11.6579426560208,11.7844631356981,11.7358587228347,11.7659330276027,11.7059507147122,11.5382707980061,11.740380203584,11.7186984955788,11.6695953032729,11.703328952257,11.652223810156,11.726447768223,11.7429755335535,11.8946633359304
"Gatb",8.40274010577342,8.05519503079402,8.63999429058613,8.43634969920162,8.28642868570386,8.54588133191,8.57091572045519,8.39996567538996,8.77559741035716,8.49556952973606,8.36489922994437,8.36828048882266,8.60028326889674,8.41718111232331,8.43785705049615,8.44557785301783,8.73041495005464,8.29617510736039,8.46002030675098,8.34932060151577,8.51851110130955,8.40660019284284,8.46240009922817,8.33986654809881,8.51696058187293,8.3189862276451,8.43206770542972,8.5286336485925,8.43705906427965,8.39372365860732,8.57557832318611,8.75797282257783,8.54826016635498,8.41327144641541,8.46604915118775,8.4032705458135,8.5702284873876,8.3541492277009,8.29536350998076,8.46270204315982,8.34974153289814,8.65404524758404,8.34982924684836,8.34328653110852,8.37386420713388,8.34449205688289,8.43103550620034,8.38794566255843,8.62031718149085,8.71551832748492
"Gatc",9.0204508863885,8.91664271668332,9.03734850949143,9.00238222466429,9.06623268567746,8.87766847975769,9.11700251158484,8.83816822787105,9.21630176628289,9.08551081230432,8.97957837770125,8.99807255094766,9.01709240383751,8.85520505625175,9.11249381492812,8.92716328307279,9.13403640001995,9.03484839676983,8.99655898904565,9.01625948439139,8.96611110859844,9.11760526859101,8.99710153182316,8.73950010266006,8.80018024008955,8.76421879283165,8.9938351225615,8.96366150209075,8.96377433551828,8.98600180838485,9.15947101224208,9.07526573011383,8.9415626597913,9.02598592100907,8.99098130336156,9.02964905602581,9.11008117981529,9.15582264313789,9.33598653705677,9.04395549285429,9.10663995165669,8.98296452984295,8.74342794233707,9.07795174135531,9.01375709492058,9.02237070395392,9.01088194656513,9.04110106971757,9.02734671264148,9.07600053856651
"Gatd1",9.71164246438394,9.5356005047291,9.7749748344922,9.59926072101885,9.64507131291909,9.73513379410726,9.61153919394386,9.5797304838767,9.65468367241133,9.69180435033863,9.736266343325,9.63598107908582,9.75754772884629,9.54622847083819,9.61866109647807,9.67403831544681,9.619650418336,9.59752061296783,9.55144401866238,9.63168214272978,9.73602473212167,9.59319242830905,9.708153280723,9.83966500642287,9.78305880708345,9.70592456695617,9.71374281030588,9.62860408362227,9.82538130655904,9.57147589737543,9.60081258577894,9.54750701015537,9.66125523560441,9.6004841886192,9.57916787957581,9.37277873480373,9.64926858150296,9.59518008040826,9.62610054409746,9.74325837829278,9.46248684016681,9.92263449904315,9.56096635272342,9.75593793255545,9.67320267383321,9.59364159130115,9.72508123510355,9.72858472267526,9.49112299257994,9.58371558433178
"Gatd3a",9.41542512007728,8.92924811377635,9.8539448776757,9.16375775484988,9.23250709615039,9.22637095714066,9.55891622181218,9.69981775943526,10.370547499494,9.34090062772093,9.6527747295682,9.63765375946848,9.43285317523246,9.43243669198531,9.59688776889486,9.3360555015979,9.63950217184487,9.44265071925636,9.29861847023576,9.50234089327733,9.62137269146642,9.21744416550415,9.24322991869822,9.63676456543784,9.32556204786461,9.47124658412714,9.71462312096615,9.72539153958926,9.44299166179446,9.40888522933495,9.79350852577544,9.63044404574734,9.48190560566255,9.60630335416665,9.38527396503194,9.33278279789087,9.59765353183448,9.51071490653633,9.44197823719066,9.42887093104939,9.35715070407508,9.53747750288883,9.24598678378629,9.27171036450972,9.41030927035617,9.44169454924187,9.42611265123943,9.51092727322945,9.71595304609113,10.0277171883728
"Gatm",10.6303437749708,10.5585214581286,10.2181825555204,10.8503695694671,10.447570179697,10.7043497630352,10.6881501479345,10.5577963591931,10.5326053174771,10.5905408554798,10.4286003146643,10.4528047180472,10.5735505818319,10.4571191461533,10.6866302832834,10.7244140705874,10.7936898917708,10.5476131164853,10.5718493006361,10.5682875156396,10.5220857059859,10.7810203526207,10.7799156203273,9.96214042156957,10.4730812219473,10.4733022434072,10.4511562256268,10.3252212028771,10.8374156316989,10.5342494936778,10.7550519346539,10.690088228895,10.5954161008911,10.5873550953559,10.5977388915919,10.714255023463,10.486320479986,10.652430010348,10.581059766032,10.6749924309253,10.5970092009383,10.5878663745378,10.3453487843482,11.0468427410233,10.6491339949248,10.425837367152,10.5424524383133,10.6904344105612,10.6786159135396,10.2007800251324
"Gba",11.845355066565,11.6254513290211,11.9234804609198,12.1831007796132,11.5139583962182,12.0477269433823,11.7829565748345,11.5450198951881,12.0333439466555,11.8276136347573,11.9194085339775,11.8799392892285,12.1258638168976,11.724938447874,11.8483562223555,11.7193000404562,12.014863454835,11.8183868468612,11.7786101703905,11.5729552972787,11.7702887682849,11.8680531400782,11.9931853849816,11.6126328951343,11.8303997115564,11.9781944819716,11.8564421665473,11.8803524667733,11.8143375434586,11.7264054849148,11.7314335454295,11.8371613889562,11.9475300032592,11.8249275839208,11.8265748526883,11.7732347572459,11.7573825133003,11.8745738249338,11.8801119849271,11.8212300983179,11.6620392864826,11.8759264351891,12.0028723631436,12.1302930619466,11.9439237096123,11.8095891632714,11.8056964639212,11.7886689964296,11.6434915485988,11.6712694074022
"Gba2",9.29238490483092,9.16348230110993,9.38130137112453,9.17898746700791,9.1646959353407,9.29242425724539,9.24638080796312,9.20378591566311,9.49545505484479,9.25023440532609,9.42665768682137,9.13494843334346,9.28697175589543,9.31261876487942,9.21254361451776,9.26384685218433,9.29892722949034,9.31275293790596,9.22626117117139,9.27553925851528,9.22389524345634,9.46977957660058,9.33118585191561,9.2232813060406,9.35691950652029,9.24268692436214,9.25482464280376,9.07954726573131,9.24540215142083,9.30259222567796,9.33598628655745,9.27946747060011,9.28229579713533,9.16483976889672,9.22630142601276,9.17102356802867,9.28777615514183,9.383252932072,9.18145974380879,9.2879398770596,9.13428310369616,9.45066610883522,9.13402118891877,9.21562571914831,9.36462635737562,9.16482569264368,9.27645823395641,9.3750463638375,9.25734042549482,9.31477126734949
"Gbe1",9.4395386396819,9.53758232680264,9.49743386908889,9.54062205897404,9.77162856806097,9.57147848095917,9.76861694627988,9.80190069364813,10.621798074327,9.73288504735518,9.38671339273437,9.51717641852337,10.2000006906995,9.35452248760987,10.0827750560622,9.67349833170297,9.75082313504049,9.88518422458479,9.58022798534211,9.43566260265327,10.1346635047886,9.46952272657493,9.61078317131266,9.45057465059258,9.66000240515862,9.67063963007326,9.85188011938897,9.82980997122603,9.6561938576379,9.49135033249248,10.3923445977407,10.0735894448474,9.60984281042676,9.85740161952102,9.5398533228194,9.78600322790553,9.57766504177318,10.0065820647625,9.8140784189168,9.48092630889917,9.59231882661919,9.43923789674698,10.1659380544832,9.63721159290278,9.88325637282801,10.0153894962361,9.64929562416841,9.59466990243366,9.63403888060788,9.66708741722112
"Gbf1",11.9107519184661,11.9736536283416,11.9816356341788,12.1364284157243,11.8397703681283,11.7867017668616,11.8140575103049,11.8602246585291,12.4199585492959,11.9314730029913,12.1145702251556,12.084176544598,12.0150000773548,11.9439970710665,11.867259044663,11.9329176836306,11.7720790462651,11.9836659237193,11.9868144913274,12.0057916169234,11.9931652054123,11.851404774013,12.0129358659569,12.2291358476965,11.9525342936208,12.0767476279033,11.9758622978982,12.0924210942028,11.9377442105276,12.0088855730007,11.8916332280824,11.9200644971899,11.9862940608798,11.9500992162301,11.9471136756783,11.8757635586527,11.9707917933392,11.8638864355488,11.7811656623257,12.0911236813399,11.9618720000748,11.94187125704,11.8318499888324,12.0139724033397,11.9512664682337,11.930532907939,12.0868290311592,11.9549924069323,11.9557564684224,12.0634820122826
"Gbgt1",9.63438014364806,9.40813696376109,9.13434514616471,9.55969717274821,9.30665840474108,9.08160412076341,9.16561208010284,9.05156905749045,9.20902919348354,9.40197552374612,9.03487384687273,9.05638007103378,9.13394431233181,9.1816216675109,9.53382984564116,9.28441496276223,9.59242898532595,9.35826462071773,9.21870692852465,9.26292879786937,9.34200681486813,9.77564085897354,9.44424023166348,9.27608325141987,9.45103599118505,9.34746762709393,9.53643388554396,9.18665624667537,9.24664357879285,9.06239001767378,9.17724883554835,9.0802275206283,9.18811946675135,9.22046204334789,9.04063727964487,9.09656018772362,9.2101030379927,9.30916944101974,9.39815026613415,9.33824282942774,9.11810827353175,9.38717377996779,9.17429191775154,9.77026203346826,9.44212963803706,9.21581475977273,9.37269903284337,9.25340055857686,9.18759219460133,8.91300812578642
"Gbp10",6.58605814140005,6.07549095203458,6.31583299928028,6.62283197433149,7.2190856438071,5.96631358674842,7.12917646597296,6.73763921903815,6.89597952022443,6.18324511309486,6.6646215788059,6.50631470371642,5.45130360209043,6.57566879299506,7.5222712574518,6.84800985210703,7.0764142564478,7.15969309648534,6.73601082912932,6.68197876936515,5.99234615209421,7.48799105558649,6.60690586006236,6.46664536759398,6.44329223356123,6.31883367642354,6.90231904252842,6.68794081724525,6.62865971209281,6.48658414882425,6.8998751836621,6.67598027560378,7.14243614709683,6.35006548762631,6.33894104807526,6.56653840487838,6.83233144874125,6.60436704188906,5.85591871968082,6.41768116815146,6.69537901512953,7.19550602706776,5.88410943012381,7.01692128187923,6.04353051744943,6.14789130736107,6.1757872913615,6.34747112733673,7.97475958810287,6.68354275067417
"Gbp11",6.17853267478318,5.75420378347561,5.76173329773518,6.16669228648525,6.26394794027691,5.83840527057848,6.14837678739806,6.23974710173552,5.84741328198898,6.08846303987248,5.88657732635892,5.7649438202179,5.56815792950943,5.99051298029079,6.33211596656178,6.05897137488649,6.18065468663831,6.19907686320536,5.96273411511432,6.12399465044057,6.10920047951321,6.51586824529254,5.78603003424973,5.9010484265981,5.79017494456887,5.41585542331453,6.23175141478464,5.7251069271426,6.05496796087263,6.12150579908856,6.50385406505202,6.60573816822402,6.34119625373078,5.99329380327871,5.98527772303878,5.99424110583641,5.79557638977786,6.05081297093162,5.73305728220072,5.87486484698201,6.03295882886863,6.02120961388671,5.83700083878467,6.29151605918139,5.90895238125274,5.72430886021437,5.79191374984415,6.27438757263539,6.46026055611265,5.87866089972727
"Gbp2",10.6746968790081,10.2194890557953,10.2918458550232,10.9638891804443,11.0897462666375,9.90867753306226,10.721520327836,10.3166850153062,10.3191568240393,10.1923233884206,10.5786620348615,10.0624567602045,9.6107779944317,10.4734693586475,11.6765593495702,10.8068268045042,10.8695487313935,10.7675960412358,10.6717487790507,10.4946182471061,9.80302176010971,11.871547715907,11.0552952323806,10.4488146423045,10.3041403319272,10.3758032532284,10.6755393956583,10.4715002397723,10.3400946545947,10.27101358701,10.6671611043168,10.3984952496321,10.3796794609026,10.1341155864043,10.3033303466593,10.3919715797053,10.4282007590615,10.1976489041135,10.5117979390904,10.2858979957634,10.6182384834195,10.965575062532,9.62767542525711,11.6171260859157,10.3306279750323,9.94687650047754,10.3800473442198,10.0298141324856,11.3303336085355,10.160026423405
"Gbp2b",7.14845202167595,7.06056560774382,6.67290804246112,7.41644130552541,7.41617133662255,6.46618724236075,7.1085929886403,7.06710413010017,7.16381767309955,6.59834762464025,6.7098713700157,6.60596522601004,6.6311092604198,6.8221171352919,8.88376675126267,7.13369412217073,7.43000124709748,7.29259923867613,7.02349137136619,6.99733452633773,6.56535592435087,8.57690459328112,7.572799134434,6.70929187227231,7.02373689804903,6.9905811859204,7.2939750731077,6.87361928555987,6.98981453573332,6.86908489609791,7.24731470407932,7.08776871491794,6.68561115197057,7.00506675683944,6.76509916345347,6.97448308651881,7.01117606647537,6.78643130333461,6.95606641000156,6.67946034754911,7.07279638333304,7.72822640665,6.53569000399389,7.78634584246887,6.99683801132231,6.5780334194437,6.71628188599936,6.68995967517204,7.81990746172197,6.65396574126107
"Gbp3",9.2399953456005,8.92288816397681,8.7953788418356,9.3706230853879,9.93392654892152,8.75043291485034,9.49396425687192,9.16203495354002,9.1630499480379,8.95570811480749,9.27293787960214,8.76741582099245,8.09217801636643,9.31271829761211,9.8750186591565,9.88100418710942,9.93205427857766,9.37803573897292,9.5275639343581,9.08482893402468,8.36359488378343,10.4976925795038,9.72068404355175,8.98537240559889,9.03209250372514,9.00145750056915,9.37886536753597,9.16297900768607,9.31211486372082,9.00743185997494,8.97043808291403,9.03390500384299,9.34311917334137,8.83796938056061,9.2015567042194,9.23210760478164,9.39302488002408,8.78654514765724,8.97094916225513,8.99987107536225,9.7255654757644,9.73547608315613,8.43044846455019,10.1013630072495,8.83361994998975,8.47138713227328,9.02222704184845,8.76721212944032,10.0743122829977,8.87427072053308
"Gbp4",8.43649390010638,7.96073486465014,8.08511920361227,8.55151915937292,8.7772693921399,7.64979689718395,8.51437833302798,8.41537332420048,7.97595223053238,7.89674983642975,8.16647688914117,7.90781252737834,6.3685339670948,8.02150521219146,9.49694495173871,8.85543880220773,8.95357317359599,8.59169787695578,8.35302006485712,8.63735196058824,7.90641114425617,10.5097649411286,8.52265956606596,7.77813988462109,7.97584645613502,7.92327968384135,8.09773842156822,8.24237657960732,8.19873585485822,8.22486881480466,8.3920944201555,8.41211815262311,8.13477688931507,8.02497959992527,8.13755041878447,8.05856357979135,8.24338381494121,8.0682956406705,8.05940972736589,7.99165186398632,8.7298966825289,8.76685298323569,7.26233789798288,9.13960275666322,7.68709871111279,6.95571634688879,8.06706285982843,8.04416221637666,9.58457529379012,8.39229125695525
"Gbp5",8.94451849259739,8.10882536096678,8.09211520247861,8.76961806246703,9.34684375298331,7.88360700971746,8.76728486931066,8.69793202141189,8.4450670174004,8.35088223195039,8.44240429437433,8.14922264103878,7.18118870350002,8.60288025782358,9.43837174554454,9.43666164978916,9.31523627490061,8.6855239088109,8.78204707746665,8.54488601917718,7.81177758140189,10.5591859456789,9.02237113988149,8.2157037235726,8.33707170469084,8.33361821748727,8.93296792085298,8.31138423050946,8.40595809480159,8.36902500368303,8.38003644188193,8.27633100627713,8.48317005714905,8.09726087048296,8.41782253851962,8.8559560638272,8.75852651155423,8.35882019957076,8.34077098965074,8.21739978407675,9.02445497389152,9.08771596294628,7.60886774116875,9.68456825043173,8.00147685248613,7.61922966658835,8.50307451543849,8.04011323469856,9.66556440621118,8.38250305095403
"Gbp6",9.70611233347108,8.95746667524019,8.92634200306732,9.58311444362045,10.2465252643289,8.44943256966236,9.78171059760225,9.20811766387249,9.10205968191729,9.00258291799493,9.24119195060869,8.74930986348416,7.75351478176078,9.49786795133062,10.6805694488902,10.005034196602,10.4989176495762,9.34737667574517,9.55082049859183,9.38330685512708,8.23734885399815,11.1385805482514,9.90561692269393,8.85733421076429,9.11078108942393,8.98212994510925,9.41030757935535,9.09029201029846,9.16587769786198,9.06625580606508,9.32396644658117,9.29652426537955,9.39535241518294,9.25930034398138,9.15856169498238,9.47630029041334,9.21178684470684,9.2548026028715,9.19410243771444,8.95287611757002,9.77015705358753,9.83429748007044,8.6531356467857,10.6830592254046,9.04261169688857,8.12056182352114,8.81731063949508,8.92223715273962,10.4821082194288,8.96438909850339
"Gbp7",10.316915201691,10.1672568617398,10.1163083389035,10.3355398704797,11.0104658969725,9.78628498868423,10.5891478740121,10.3657552257268,10.2824643775022,10.0449119775445,10.1993998855073,10.1031494368789,8.93866229685064,10.5110710986576,10.9700377616301,11.0566540212879,10.9984618729501,10.4204398233914,10.5787122220644,10.4649620916589,9.67372235919403,11.3534066601398,10.5959535773931,9.99433093462041,10.242791952673,9.9869866190312,10.377754636438,10.2446742333165,10.2437156590118,10.3307045364642,10.3629651391393,10.2116038337517,10.2841104494817,10.1360948473646,10.375501107473,10.4770757353694,10.4061980136076,10.2329743890349,10.3783378159865,10.035112535095,10.9084576323757,10.6180329172442,9.42991724329935,11.1926239724344,9.84879909761212,9.77828723269687,10.1041867238927,10.0587969240412,11.2167658173297,10.1442864787536
"Gbp8",7.39582711397813,6.50421411834797,6.84559015015023,7.25650035177274,6.95332843974474,6.33808868885709,7.00693990514809,6.92205437014071,7.00161232749195,6.75527916337744,6.73845799926342,6.52120298038185,6.44825539756965,6.7470325608654,8.38249492895041,6.94600026798442,7.67178970514113,6.87051169631201,7.02425646161967,6.64707113591715,6.21318832345964,8.69161259188709,7.3357840006778,6.43675446750851,6.69295713973958,6.76544992132761,6.95799828303006,6.58902231401171,6.80719304880778,6.68292997515327,7.03601937022905,6.93077671757989,6.84869475304657,6.71358420833,6.69956475541739,6.73983721021252,6.74919221524852,6.80827722592984,6.83278282953961,7.04367495532333,6.65510160117007,7.51385718632001,6.47297962171054,7.94842496693015,6.97927633430416,6.26144865951255,6.26112550778249,6.57407066751516,7.8848988973869,6.58676707473646
